time,05,11,15,17,20,21
4635,27.8,50.0,,,100.0,42.6
4640,27.5,49.7,,,100.0,42.4
4645,27.2,49.5,,,100.0,42.1
4650,27.0,49.2,,,100.0,41.8
4655,26.7,48.9,,,100.0,41.6
4660,26.5,48.7,,,100.0,41.3
4665,26.2,48.4,,,100.0,41.1
4670,25.9,48.2,,,100.0,40.8
4675,25.7,47.9,,,100.0,40.5
4680,25.4,47.6,,,100.0,40.3
4685,25.1,47.4,,,100.0,40.0
4690,24.9,47.2,,,100.0,39.7
4695,24.6,46.9,,,100.0,39.5
4700,24.3,46.6,,,100.0,39.2
4705,24.1,46.4,,,100.0,39.0
4710,24.0,46.1,,,100.0,38.7
4715,24.0,45.9,,,100.0,38.4
4720,24.0,45.6,,,100.0,38.2
4725,24.0,45.3,,,100.0,38.0
4730,24.0,45.1,,,100.0,37.7
4735,24.0,44.8,,,100.0,37.5
4740,24.0,44.5,,,100.0,37.2
4745,24.0,44.3,,,,36.9
4750,24.0,44.0,,,,36.7
4755,24.0,43.8,,,,36.4
4760,24.0,43.5,,,,36.1
4765,24.0,43.2,,,,35.9
4770,100.0,43.0,,,,35.6
4775,100.0,,,,,35.3
4780,100.0,,,,,35.1
4785,100.0,,,,,34.8
4790,100.0,,,,,34.6
4795,100.0,,,,,34.3
4800,100.0,,,,,34.1
4655,,,,,,33.8
4660,,,,,,33.5
4665,,,,,,33.3
4670,,,,,,33.0
4675,,,,,,32.7
4680,,,,,,32.5
4685,,,,,,32.3
4690,,,,,,32.0
4695,,,,,,31.7
4700,,,,,,31.5
4705,,,,,,31.2
4710,,,,,,30.9
4715,,,,,,30.7
4720,,,,,,30.4
4725,,,,,,30.2
4730,,,,,,29.9
4735,,,,,,29.6
4740,,,,,,29.4
4745,,,,,,29.1
4750,,,,,,28.8
4755,,,,,,28.6
4760,,,,,,28.3
4765,,,,,,28.0
4770,,,,,,27.8
4775,,,,,,27.5
4780,,,,,,27.3
4785,,,,,,27.0
4790,,,,,,26.7
4795,,,,,,26.5
4800,,,,,,26.2
